Titles,Date2_x,pm2.5_atm_a
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 04:00:00,2.148
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 05:00:00,1.258
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 06:00:00,1.752
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 07:00:00,2.72
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 08:00:00,3.997
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 09:00:00,4.776
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 10:00:00,6.18
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 11:00:00,5.986000000000001
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 12:00:00,3.543
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 13:00:00,4.635
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 14:00:00,9.049
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 15:00:00,5.182
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 16:00:00,6.391
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 17:00:00,21.681
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 18:00:00,12.164
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 19:00:00,16.035
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 20:00:00,13.743
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 21:00:00,8.321
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 22:00:00,6.157
Νίκος Νικολόπουλος: Ο Προμηθέας διαφημίζει ανέξοδα την Πάτρα,2019-11-14 23:00:00,7.301
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 00:00:00,8.327
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 01:00:00,6.686999999999999
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 02:00:00,5.292
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 03:00:00,3.651
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 04:00:00,2.24
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 05:00:00,1.222
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 06:00:00,1.699
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 07:00:00,2.638
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 08:00:00,5.246
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 09:00:00,9.659
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 10:00:00,2.902
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 11:00:00,3.904
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 12:00:00,6.138999999999999
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 13:00:00,5.699
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 14:00:00,4.885
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 15:00:00,3.97
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 16:00:00,6.973
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 17:00:00,10.95
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 18:00:00,14.44
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 19:00:00,10.731
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 20:00:00,9.672
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 21:00:00,10.478
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 22:00:00,9.146
"Ευτυχώς που υπάρχει και ο «Προμηθέας»- Δυστυχώς, υπάρχει μόνον αυτός...!",2019-11-15 23:00:00,5.628
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 00:00:00,34.043
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 01:00:00,30.886
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 02:00:00,30.189
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 03:00:00,26.686
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 04:00:00,18.068
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 05:00:00,16.236
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 06:00:00,16.348
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 07:00:00,14.387
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 08:00:00,3.677
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 09:00:00,6.1530000000000005
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 10:00:00,6.36
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 11:00:00,1.839
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 12:00:00,3.005
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 13:00:00,1.936
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 14:00:00,3.259
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 15:00:00,2.377
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 16:00:00,3.329
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 17:00:00,8.869
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 18:00:00,23.584
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 19:00:00,20.726
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 20:00:00,18.699
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 21:00:00,18.679
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 22:00:00,13.082
Κακή η ποιότητα του αέρα σε αρκετές περιοχές της Πάτρας- ΔΕΙΤΕ τις μετρήσεις,2019-11-18 23:00:00,20.133000000000003
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 00:00:00,4.908
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 01:00:00,4.666
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 02:00:00,5.179
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 03:00:00,4.631
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 04:00:00,4.658
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 05:00:00,4.446
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 06:00:00,4.448
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 07:00:00,3.761
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 08:00:00,3.668
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 09:00:00,11.398
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 10:00:00,26.784
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 11:00:00,28.62
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 12:00:00,32.763000000000005
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 13:00:00,21.437
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 14:00:00,30.628
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 15:00:00,14.083
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 16:00:00,28.78
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 17:00:00,33.735
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 18:00:00,30.986
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 19:00:00,15.402
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 20:00:00,23.787
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 21:00:00,10.116
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 22:00:00,11.832
ΠΑΡΑΚΟΛΟΥΘΕΙΣΤΕ ζωντανά την εξέλιξη των αναμετρήσεων του Προμηθέα και του Απόλλωνα,2019-11-23 23:00:00,23.154
Παράκτικοι Μεσογειακοί Αγώνες: «Η Πάτρα μπορεί να αποτελέσει σημείο αναφοράς διεθνών διοργανώσεων»,2019-11-24 00:00:00,21.407
Παράκτικοι Μεσογειακοί Αγώνες: «Η Πάτρα μπορεί να αποτελέσει σημείο αναφοράς διεθνών διοργανώσεων»,2019-11-24 01:00:00,12.803
Παράκτικοι Μεσογειακοί Αγώνες: «Η Πάτρα μπορεί να αποτελέσει σημείο αναφοράς διεθνών διοργανώσεων»,2019-11-24 02:00:00,11.26
