,Title,time_stamp,pm2.5_atm_a
1393,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 02:00:00,11.518
1394,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 03:00:00,12.398
1395,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 04:00:00,12.154
1396,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 05:00:00,10.718
1397,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 06:00:00,8.488
1398,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 07:00:00,8.985
1399,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 08:00:00,8.851
1400,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 09:00:00,9.485
1401,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 10:00:00,9.888
1402,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 11:00:00,9.928
1403,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 12:00:00,9.001
1404,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 13:00:00,8.567
1405,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 14:00:00,9.437
1406,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 15:00:00,11.553
1407,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 16:00:00,12.313
1408,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 17:00:00,13.218
1409,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 18:00:00,12.785
1410,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 19:00:00,11.665
1411,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 20:00:00,10.134
1412,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 21:00:00,9.492
1413,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 22:00:00,7.68
1414,"Τραγωδία στην Πάτρα: Νεκρός 20χρονος δικυκλιστής που ""καρφώθηκε"" σε σταθμευμένο όχημα στην Ελευθερίου Βενιζέλου-ΦΩΤΟ",2023-05-23 23:00:00,8.387
1415,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 00:00:00,10.976
1416,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 01:00:00,11.832
1417,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 02:00:00,11.518
1418,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 03:00:00,12.398
1419,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 04:00:00,12.154
1420,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 05:00:00,10.718
1421,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 06:00:00,8.488
1422,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 07:00:00,8.985
1423,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 08:00:00,8.851
1424,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 09:00:00,9.485
1425,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 10:00:00,9.888
1426,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 11:00:00,9.928
1427,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 12:00:00,9.001
1428,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 13:00:00,8.567
1429,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 14:00:00,9.437
1430,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 15:00:00,11.553
1431,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 16:00:00,12.313
1432,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 17:00:00,13.218
1433,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 18:00:00,12.785
1434,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 19:00:00,11.665
1435,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 20:00:00,10.134
1436,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 21:00:00,9.492
1437,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 22:00:00,7.68
1438,"Εκλογές 2023- Άγγελος Τσιγκρής: ""Ως απλός στρατιώτης της Παράταξης, παραμένω στην πρώτη γραμμή του αγώνα""",2023-05-23 23:00:00,8.387
1439,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 00:00:00,10.976
1440,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 01:00:00,11.832
1441,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 02:00:00,11.518
1442,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 03:00:00,12.398
1443,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 04:00:00,12.154
1444,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 05:00:00,10.718
1445,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 06:00:00,8.488
1446,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 07:00:00,8.985
1447,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 08:00:00,8.851
1448,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 09:00:00,9.485
1449,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 10:00:00,9.888
1450,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 11:00:00,9.928
1451,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 12:00:00,9.001
1452,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 13:00:00,8.567
1453,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 14:00:00,9.437
1454,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 15:00:00,11.553
1455,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 16:00:00,12.313
1456,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 17:00:00,13.218
1457,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 18:00:00,12.785
1458,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 19:00:00,11.665
1459,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 20:00:00,10.134
1460,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 21:00:00,9.492
1461,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 22:00:00,7.68
1462,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 23:00:00,8.387
1463,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 00:00:00,10.976
1464,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 01:00:00,11.832
1465,Εκλογές 2023- Η κάλπη της Πάτρας: Οι νικητές και οι χαμένοι σε πραγματικούς αριθμούς,2023-05-23 02:00:00,11.518
